LAMBX (hm);LAMBY (hm);LAT_DG;LON_DG
9640;20490;45,3447;6,98326
9640;20410;45,2728;6,97724
9640;20330;45,201;6,97123
9640;20250;45,1291;6,96524
9640;19930;44,8418;6,94144
9640;19850;44,77;6,93552
9640;19770;44,6981;6,92963
9640;19690;44,6263;6,92374
9640;19610;44,5545;6,91787
9640;19530;44,4827;6,91202
9640;19450;44,4108;6,90618
9640;19370;44,339;6,90036
9640;19290;44,2672;6,89455
9640;19210;44,1954;6,88876
9640;19130;44,1236;6,88298
9640;19050;44,0518;6,87721
9640;18970;43,98;6,87146
9640;18890;43,9081;6,86573
9640;18810;43,8364;6,86001
9640;18730;43,7646;6,8543
9640;18650;43,6928;6,84861
9640;18570;43,621;6,84293
9640;18490;43,5492;6,83727
9640;18410;43,4774;6,83162
9640;18330;43,4056;6,82598
9720;25130;49,5049;7,47147
9720;25050;49,4332;7,46428
9720;24970;49,3615;7,4571
9720;24890;49,2898;7,44995
9720;24810;49,2181;7,44282
9720;24730;49,1464;7,43571
9720;24650;49,0746;7,42861
9720;24570;49,0029;7,42154
9720;24490;48,9311;7,41449
9720;24410;48,8594;7,40745
9720;24330;48,7876;7,40044
9720;24250;48,7159;7,39344
9720;24170;48,6441;7,38647
9720;24090;48,5724;7,37951
9720;24010;48,5006;7,37257
9720;23930;48,4288;7,36566
9720;23850;48,357;7,35876
9720;23770;48,2853;7,35188
9720;23690;48,2135;7,34501
9720;23610;48,1417;7,33817
9720;23530;48,0699;7,33135
9720;23450;47,9981;7,32454
9720;23370;47,9263;7,31775
9720;23290;47,8545;7,31098
9720;23210;47,7827;7,30423
9720;23130;47,7109;7,2975
9720;23050;47,6391;7,29079
9720;22970;47,5673;7,28409
9720;22890;47,4954;7,27741
9720;22810;47,4236;7,27075
9720;22730;47,3518;7,26411
9720;22650;47,28;7,25749
9720;22570;47,2082;7,25088
9720;22490;47,1363;7,24429
9720;22410;47,0645;7,23772
9720;22330;46,9927;7,23117
9720;22250;46,9208;7,22463
9720;22170;46,849;7,21811
9720;22090;46,7772;7,21161
9720;22010;46,7053;7,20513
9720;21930;46,6335;7,19866
9720;21850;46,5617;7,19221
